"X.EMPTY.","Nimi","Osoite","Postinro","Paikkakunta","Kaupunginosa","Aukioloaika","NA.","osoite_paikkakunta","lat","lon"
6917,"Lastentarvike","Sarkatie 3",1720,"Vantaa","Varisto",NA,"Lastenliikkeet","Sarkatie 3,Vantaa","60.2728769","24.807592821417"
6927,"Lauttasaaren keskusapteekki","Lauttasaarentie 35",200,"Helsinki","Lauttasaari",NA,"Apteekit","Lauttasaarentie 35,Helsinki","60.1606583","24.8795204"
6928,"Lauttasaaren kirjasto","Pajalahdentie 10 A",99,"Helsinki","Lauttasaari",NA,"Kirjastot","Pajalahdentie 10 A,Helsinki","60.1589035","24.8832053"
6929,"Lauttasaaren kirkkoapteekki","Heikkiläntie 2",210,"Helsinki","Lauttasaari",NA,"Apteekit","Heikkiläntie 2,Helsinki","60.1542866","24.879973"
6930,"Lauttasaaren Pyörä","Lauttasaarentie 54",200,"Helsinki","Lauttasaari",NA,"Urheilukaupat","Lauttasaarentie 54,Helsinki","60.1617673","24.8663748"
6954,"Levykauppa Äx","Vaasankatu 8",500,"Helsinki","Harju",NA,"Musiikkiliikkeet","Vaasankatu 8,Helsinki","60.1882286","24.9576264"
6955,"Levykauppa Äx","Asematunneli",100,"Helsinki","Etu-Töölö",NA,"Musiikkiliikkeet","Asematunneli,Helsinki",NA,NA
6956,"Levykauppa Äx","Fredrikinkatu 59",100,"Helsinki","Kamppi",NA,"Musiikkiliikkeet","Fredrikinkatu 59,Helsinki","60.1677415","24.9325047"
6966,"Lidl","Mankkaantie 2-4",2180,"Espoo","Vanha-Mankkaa",NA,"Ruokakaupat","Mankkaantie 2-4,Espoo","60.1945934","24.7672397"
6967,"Lidl","Martinsillantie 10",2270,"Espoo","Eestinmalmi",NA,"Ruokakaupat","Martinsillantie 10,Espoo","60.1589357","24.6928194"
6968,"Lidl","Niittymaantie 2",2200,"Espoo","Niittykumpu",NA,"Ruokakaupat","Niittymaantie 2,Espoo","60.17054725","24.7743294514761"
6969,"Lidl","Rastaspuistontie 1",2620,"Espoo","Karakallio",NA,"Ruokakaupat","Rastaspuistontie 1,Espoo","60.2307798","24.7779357"
6970,"Lidl","Ratsukatu 3",2600,"Espoo","Etelä-Leppävaara",NA,"Ruokakaupat","Ratsukatu 3,Espoo","60.2183711","24.808071"
6971,"Lidl","Kukkaromäki 2",2770,"Espoo","Muurala",NA,"Ruokakaupat","Kukkaromäki 2,Espoo","60.2077246","24.6366609480869"
6972,"Lidl","Espoonlahdenkatu 4",2320,"Espoo","Espoonlahti",NA,"Ruokakaupat","Espoonlahdenkatu 4,Espoo","60.1493709","24.6548564"
6973,"Lidl","Räävelintie 2",2780,"Espoo","Kauklahti",NA,"Ruokakaupat","Räävelintie 2,Espoo","60.1882846","24.587354"
6982,"Lidl","Kampinkuja 2",100,"Helsinki","Kamppi",NA,"Ruokakaupat","Kampinkuja 2,Helsinki","60.1682014","24.9307903"
6983,"Lidl","Heikkiläntie 4",210,"Helsinki","Lauttasaari",NA,"Ruokakaupat","Heikkiläntie 4,Helsinki","60.1545621","24.8805673"
6984,"Lidl","Ratapihantie 3",520,"Helsinki","Itä-Pasila",NA,"Ruokakaupat","Ratapihantie 3,Helsinki","60.196316","24.9359993"
6985,"Lidl","Ostostie 4",940,"Helsinki","Kontula",NA,"Ruokakaupat","Ostostie 4,Helsinki","60.2373006","25.0848435"
6986,"Lidl","Aamuruskontie 1",750,"Helsinki","Ala-Tikkurila",NA,"Ruokakaupat","Aamuruskontie 1,Helsinki","60.28442795","25.0290162620191"
6987,"Lidl","Linnanrakentajantie 4",810,"Helsinki","Herttoniemenranta",NA,"Ruokakaupat","Linnanrakentajantie 4,Helsinki","60.1939859","25.0350094"
6988,"Lidl","Pakilantie 46-48",660,"Helsinki","Länsi-Pakila",NA,"Ruokakaupat","Pakilantie 46-48,Helsinki","60.2354465","24.9297356"
6989,"Lidl","Itäkatu 7",930,"Helsinki","Itäkeskus",NA,"Ruokakaupat","Itäkatu 7,Helsinki","60.2104564","25.0810679"
6990,"Lidl","Ristipellontie 9",390,"Helsinki","Konala",NA,"Ruokakaupat","Ristipellontie 9,Helsinki","60.2394609","24.8516816313567"
6991,"Lidl","Hämeentie 33",500,"Helsinki","Sörnäinen",NA,"Ruokakaupat","Hämeentie 33,Helsinki","60.1882021","24.9639326"
6992,"Lidl","Malmin Kauppatie 18",700,"Helsinki","Ylä-Malmi",NA,"Ruokakaupat","Malmin Kauppatie 18,Helsinki","60.2520968","25.0103537"
7094,"Lidl","Säätökuja 2",1520,"Vantaa","Tammisto",NA,"Ruokakaupat","Säätökuja 2,Vantaa","60.2742936","24.9701238"
7095,"Lidl","Viitakuja 1",1360,"Vantaa","Havukoski",NA,"Ruokakaupat","Viitakuja 1,Vantaa","60.3226087","25.0616833"
7096,"Lidl","Vanha Kaarelantie 33 B",1610,"Vantaa","Kaivoksela",NA,"Ruokakaupat","Vanha Kaarelantie 33 B,Vantaa","60.2542402","24.869164"
7097,"Lidl","Murmelikuja 11",1480,"Vantaa","Metsola",NA,"Ruokakaupat","Murmelikuja 11,Vantaa","60.3446294","25.1019299"
7098,"Lidl","Kivivuorentie 4",1620,"Vantaa","Martinlaakso",NA,"Ruokakaupat","Kivivuorentie 4,Vantaa","60.2781065","24.8539452"
7108,"Lidl Rastilantie 1","Rastilantie 1",980,"Helsinki","Keski-Vuosaari",NA,"Ruokakaupat","Rastilantie 1,Helsinki","60.2142739","25.133143734597"
7110,"Lidl Vantaa-Kaivoksela","Vanha Kaarelantie 33",1610,"Vantaa","Kaivoksela",NA,"Ruokakaupat","Vanha Kaarelantie 33,Vantaa","60.2618051","24.8730878617313"
7111,"Lidl Vantaa-Koivukylä","Viitakuja 1",1360,"Vantaa","Havukoski",NA,"Ruokakaupat","Viitakuja 1,Vantaa","60.3226087","25.0616833"
7112,"Lidl Vantaa-Martinlaakso","Kivivuorentie 4",1620,"Vantaa","Martinlaakso",NA,"Ruokakaupat","Kivivuorentie 4,Vantaa","60.2781065","24.8539452"
7119,"Life","Siltakatu 11",2770,"Espoo","Suvela",NA,"Luontaistuotekaupat","Siltakatu 11,Espoo","60.2035124","24.6590606"
7120,"Life","Piispansilta 11 S 62",2230,"Espoo","Matinkylä",NA,"Luontaistuotekaupat","Piispansilta 11 S 62,Espoo",NA,NA
7121,"Life","Espoonlahdenkatu 4-6",2320,"Espoo","Espoonlahti",NA,"Luontaistuotekaupat","Espoonlahdenkatu 4-6,Espoo","60.1495148","24.6558294"
7122,"Life","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"Luontaistuotekaupat","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
7127,"Life","Hämeentie 111",550,"Helsinki","Torkkelinmäki",NA,"Luontaistuotekaupat","Hämeentie 111,Helsinki","60.1802954","24.9512671"
7128,"Life","Kaivokatu 6",100,"Helsinki","Kluuvi",NA,"Luontaistuotekaupat","Kaivokatu 6,Helsinki","60.1701633","24.9394863"
7129,"Life","Mannerheimintie 20",100,"Helsinki","Kluuvi",NA,"Luontaistuotekaupat","Mannerheimintie 20,Helsinki","60.1694564","24.9385667"
7130,"Life","Hämeentie 58-60",530,"Helsinki","Linjat",NA,"Luontaistuotekaupat","Hämeentie 58-60,Helsinki","60.1883213","24.9631379"
7131,"Life","Itäkatu 1-5",930,"Helsinki","Itäkeskus",NA,"Luontaistuotekaupat","Itäkatu 1-5,Helsinki","60.2092277","25.0763207"
7132,"Life","Itäkatu 7 E",930,"Helsinki","Itäkeskus",NA,"Luontaistuotekaupat","Itäkatu 7 E,Helsinki","60.2092277","25.0763207"
7133,"Life","Asiakkaankatu 11",930,"Helsinki","Itäkeskus",NA,"Luontaistuotekaupat","Asiakkaankatu 11,Helsinki","60.2096901","25.0827902"
7134,"Life","Urho Kekkosen katu 1 A 15",100,"Helsinki","Kamppi",NA,"Luontaistuotekaupat","Urho Kekkosen katu 1 A 15,Helsinki",NA,NA
7135,"Life","Kantelettarentie 1",420,"Helsinki","Kannelmäki",NA,"Luontaistuotekaupat","Kantelettarentie 1,Helsinki","60.2373166","24.8908148"
7136,"Life","Malminkaari 15-17",700,"Helsinki","Ala-Malmi",NA,"Luontaistuotekaupat","Malminkaari 15-17,Helsinki","60.2587794","25.0390021"
7137,"Life","Hämeentie 58-60",500,"Helsinki","Harju",NA,"Luontaistuotekaupat","Hämeentie 58-60,Helsinki","60.1883213","24.9631379"
7138,"Life","Viikintori 3",790,"Helsinki","Viikin tiedepuisto",NA,"Luontaistuotekaupat","Viikintori 3,Helsinki","60.227476","25.00945"
7139,"Life","Vuotie 45",980,"Helsinki","Keski-Vuosaari",NA,"Luontaistuotekaupat","Vuotie 45,Helsinki","60.2070072","25.1456118"
7214,"Life","Tasetie 8",1510,"Vantaa","Pakkala",NA,"Luontaistuotekaupat","Tasetie 8,Vantaa","60.2904181","24.9701397"
7215,"Life","Vantaaportinkatu 3",1510,"Vantaa","Pakkala",NA,"Luontaistuotekaupat","Vantaaportinkatu 3,Vantaa",NA,NA
7216,"Life","Kivivuorentie 4",1620,"Vantaa","Martinlaakso",NA,"Luontaistuotekaupat","Kivivuorentie 4,Vantaa","60.2781065","24.8539452"
7217,"Life","Iskoskuja 3 C 96",1600,"Vantaa","Myyrmäki",NA,"Luontaistuotekaupat","Iskoskuja 3 C 96,Vantaa",NA,NA
7218,"Life","Asematie 4-10",1300,"Vantaa","Tikkurila",NA,"Luontaistuotekaupat","Asematie 4-10,Vantaa","60.2920259","25.0420625"
7220,"Life Arabia","Hämeentie 109-111",550,"Helsinki","Toukola",NA,"Luontaistuotekaupat","Hämeentie 109-111,Helsinki","60.2023667","24.9679041"
7221,"Life Tapiola Ainoa","Länsituulentie 12",2100,"Espoo","Tapiola",NA,"Luontaistuotekaupat","Länsituulentie 12,Espoo","60.1758461","24.8039574"
7227,"Lindell","Lauttasaarentie 52",200,"Helsinki","Lauttasaari",NA,"Muut","Lauttasaarentie 52,Helsinki","60.1611941","24.8904057"
7228,"Lindell","Vanha Talvitie 8 B",580,"Helsinki","Hermanni",NA,"Muut","Vanha Talvitie 8 B,Helsinki","60.1895622","24.9747912"
7235,"Lindex","Piispansilta 11",2230,"Espoo","Matinkylä",NA,"Vaatekaupat","Piispansilta 11,Espoo","60.1620733","24.7375304"
7236,"Lindex","Espoonlahdenkatu 4-6",2320,"Espoo","Espoonlahti",NA,"Vaatekaupat","Espoonlahdenkatu 4-6,Espoo","60.1495148","24.6558294"
7237,"Lindex","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"Vaatekaupat","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
7238,"Lindex","Siltakatu 11",2770,"Espoo","Suvela",NA,"Vaatekaupat","Siltakatu 11,Espoo","60.2035124","24.6590606"
7239,"Lindex","Länsituulentie 3",2100,"Espoo","Tapiola",NA,"Vaatekaupat","Länsituulentie 3,Espoo","60.1764717","24.8043191"
7242,"Lindex","Ala-Malmin tori 6",700,"Helsinki","Ala-Malmi",NA,"Vaatekaupat","Ala-Malmin tori 6,Helsinki","60.250063","25.0142342"
7243,"Lindex","Aleksanterinkatu 15",100,"Helsinki","Kluuvi",NA,"Vaatekaupat","Aleksanterinkatu 15,Helsinki","60.1690033","24.9453202"
7244,"Lindex","Siltasaarenkatu 14",530,"Helsinki","Siltasaari",NA,"Vaatekaupat","Siltasaarenkatu 14,Helsinki","60.1791173","24.9495629"
7245,"Lindex","Itäkatu 1 A",930,"Helsinki","Itäkeskus",NA,"Vaatekaupat","Itäkatu 1 A,Helsinki","60.2092277","25.0763207"
7246,"Lindex","Vuotie 45",980,"Helsinki","Keski-Vuosaari",NA,"Vaatekaupat","Vuotie 45,Helsinki","60.2070072","25.1456118"
7247,"Lindex","Kantelettarentie 1 C",420,"Helsinki","Kannelmäki",NA,"Vaatekaupat","Kantelettarentie 1 C,Helsinki","60.2378244","24.8878582"
7248,"Lindex","Mannerheimintie 20",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Mannerheimintie 20,Helsinki","60.1694564","24.9385667"
7290,"Lindex","Vantaanportinkatu 3",1510,"Vantaa","Pakkala",NA,"Vaatekaupat","Vantaanportinkatu 3,Vantaa","60.2925143","24.9619895"
7291,"Lindex","Iskoskuja 3 A 27",1600,"Vantaa","Myyrmäki",NA,"Vaatekaupat","Iskoskuja 3 A 27,Vantaa",NA,NA
7297,"Lippupiste","Kirkkojärventie 4",2770,"Espoo","Kirkkojärvi",NA,"","Kirkkojärventie 4,Espoo","60.2065012","24.6613466"
7298,"Lippupiste","Espoonlahdenkatu 4",2320,"Espoo","Espoonlahti",NA,"","Espoonlahdenkatu 4,Espoo","60.1493709","24.6548564"
7299,"Lippupiste","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
7300,"Lippupiste","Leppävaarankatu 9",2600,"Espoo","Etelä-Leppävaara",NA,"","Leppävaarankatu 9,Espoo","60.2188216","24.8128941"
7301,"Lippupiste","Piispansilta 11",2230,"Espoo","Matinkylä",NA,"","Piispansilta 11,Espoo","60.1620733","24.7375304"
7302,"Lippupiste","Länsituulentie 5",2110,"Espoo","Tapiola",NA,"","Länsituulentie 5,Espoo","60.175298","24.8038559"
7303,"Lippupiste","Kulttuuriaukio",2100,"Espoo","Tapiola",NA,"","Kulttuuriaukio,Espoo","60.1775747","24.8031425"
7307,"Lippupiste","Narinkka 3",100,"Helsinki","Kamppi",NA,"","Narinkka 3,Helsinki","60.1696347","24.9349294949208"
7308,"Lippupiste","Klaneettitie 5",99,"Helsinki","Kannelmäki",NA,"","Klaneettitie 5,Helsinki","60.2384745","24.8758763"
7309,"Lippupiste","Itämerenkatu 21",180,"Helsinki","Ruoholahti",NA,"","Itämerenkatu 21,Helsinki","60.1636203","24.9119067"
7310,"Lippupiste","Tyynylaavantie 5",990,"Helsinki","Keski-Vuosaari",NA,"","Tyynylaavantie 5,Helsinki","60.2076858","25.1457537"
7311,"Lippupiste","Mannerheimintie 22-24",100,"Helsinki","Kamppi",NA,"","Mannerheimintie 22-24,Helsinki","60.1706603","24.9360765"
7312,"Lippupiste","Simonsgatan 8",100,"Helsinki","Kamppi",NA,"","Simonsgatan 8,Helsinki","60.1691258","24.9368128"
7313,"Lippupiste","Ala-Malmintori 1",99,"Helsinki","Ala-Malmi",NA,"","Ala-Malmintori 1,Helsinki","60.25050425","25.0144504947931"
7314,"Lippupiste","Mannerheimintie 13 A",100,"Helsinki","Etu-Töölö",NA,"","Mannerheimintie 13 A,Helsinki","60.1916307","24.912036"
7315,"Lippupiste","Kasarmikatu 46-48",130,"Helsinki","Kaartinkaupunki",NA,"","Kasarmikatu 46-48,Helsinki","60.1665105","24.9474853"
7316,"Lippupiste","Turunlinnantie 1",99,"Helsinki","Itäkeskus",NA,"","Turunlinnantie 1,Helsinki","60.2122116","25.0798424"
7317,"Lippupiste","Itäkatu 1-5 C",930,"Helsinki","Itäkeskus",NA,"","Itäkatu 1-5 C,Helsinki",NA,NA
7318,"Lippupiste","Aleksanterinkatu 52",100,"Helsinki","Kluuvi",NA,"","Aleksanterinkatu 52,Helsinki","60.1681157","24.9421009"
7319,"Lippupiste","Mosaiikkitori 2",980,"Helsinki","Keski-Vuosaari",NA,"","Mosaiikkitori 2,Helsinki",NA,NA
7365,"Lippupiste","Puistotie 11",1400,"Vantaa","Asola",NA,"","Puistotie 11,Vantaa","60.2061047","24.9981863"
7366,"Lippupiste","Valimotie 9",1510,"Vantaa","Tammisto",NA,"","Valimotie 9,Vantaa","60.2223276","24.87614"
7367,"Lippupiste","Vantaanportinkatu 3",1510,"Vantaa","Pakkala",NA,"","Vantaanportinkatu 3,Vantaa","60.2925143","24.9619895"
7380,"Lönnrotinkadun apteekki","Lönnrotinkatu 27",180,"Helsinki","Kamppi",NA,"Apteekit","Lönnrotinkatu 27,Helsinki","60.1644211","24.9326115"
7383,"Lorella","Kauppamiehentie 1",2100,"Espoo","Tapiola",NA,"Vaatekaupat","Kauppamiehentie 1,Espoo","60.1765005","24.8019084685369"
7384,"Lorella","Olavinkatu 2",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Olavinkatu 2,Helsinki","60.1704607","24.9336329"
7385,"Lorella","Linnanrakentajantie 6-8",880,"Helsinki","Herttoniemi",NA,"Vaatekaupat","Linnanrakentajantie 6-8,Helsinki","60.1928191","25.0382871"
7390,"Lounaskahvila Eve","Latokartanonkaari 23",790,"Helsinki","Latokartano",NA,"Kahvilat","Latokartanonkaari 23,Helsinki","60.2338182","25.0322963"
7391,"LounasMatti Ravintola Gatehouse","Komentosilta 1",980,"Helsinki","Niinisaari",NA,"Ravintolat","Komentosilta 1,Helsinki","60.2224532","25.1749993"
7392,"LounasMatti Ravintola Service Center","Satamakaari 35",980,"Helsinki","Niinisaari",NA,"Ravintolat","Satamakaari 35,Helsinki","60.2139721","25.1825644"
7393,"Lounasravintola Gardenia","Koetilantie 1",790,"Helsinki","Viikin tiedepuisto",NA,"Ravintolat","Koetilantie 1,Helsinki","60.2244978","25.0169216"
7407,"Luckan","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Muut","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
7409,"Lukkoliike Lukitusturva","Vartiokyläntie 38",950,"Helsinki","Vartioharju",NA,"Lukkosepät","Vartiokyläntie 38,Helsinki","60.2165108","25.0967377"
7410,"Lukkoliike Lukkokeskus 24h","Latokartanontie 7",700,"Helsinki","Ala-Malmi",NA,"Lukkosepät","Latokartanontie 7,Helsinki","60.2480574","25.0099929"
7411,"Lukkopuoti","Sahaajankatu 7",880,"Helsinki","Herttoniemi",NA,"Lukkosepät","Sahaajankatu 7,Helsinki","60.2021035","25.0479183"
7412,"Lundia","Martinsillantie 10",2270,"Espoo","Eestinmalmi",NA,"Sisustusliikkeet","Martinsillantie 10,Espoo","60.1589357","24.6928194"
7413,"Lundia","Varikkotie 2",880,"Helsinki","Roihupelto",NA,"Sisustusliikkeet","Varikkotie 2,Helsinki","60.2102866","25.0615535"
7414,"Lundia","Mäkelänkatu 84",610,"Helsinki","Käpylä",NA,"Sisustusliikkeet","Mäkelänkatu 84,Helsinki","60.2102682","24.9433881"
7417,"Lundia","Riihitontuntie 1",1720,"Vantaa","Varisto",NA,"Sisustusliikkeet","Riihitontuntie 1,Vantaa","60.276784","24.8183452"
7422,"LUX nightclub","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Baarit ja yökerhot","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
7423,"M & N Image","Mannerheimintie 20 A",100,"Helsinki","Kamppi",NA,"Parturit ja kampaamot","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
7424,"M Tapanilan Lähikauppa","Jäkälätie 2",730,"Helsinki","Tapanila",NA,"Ruokakaupat","Jäkälätie 2,Helsinki","60.2617662","25.0289316127629"
7427,"M-Market","Laaksolahdentie 41",2730,"Espoo","Jupperi",NA,"Ruokakaupat","Laaksolahdentie 41,Espoo","60.2479875","24.7677975"
7433,"M-Market","Hämeentie 135",560,"Helsinki","Arabianranta",NA,"Ruokakaupat","Hämeentie 135,Helsinki","60.2093393","24.9768675"
7434,"M-Market","Korkeavuorenkatu 19 H",130,"Helsinki","Ullanlinna",NA,"Ruokakaupat","Korkeavuorenkatu 19 H,Helsinki","60.1607462","24.9465082"
7435,"M-Market","Jäkälätie 2",730,"Helsinki","Tapanila",NA,"Ruokakaupat","Jäkälätie 2,Helsinki","60.2617662","25.0289316127629"
7436,"M-Market","Sulkapolku 2",370,"Helsinki","Reimarla",NA,"Ruokakaupat","Sulkapolku 2,Helsinki","60.22478","24.8565193"
7437,"M-Market","Mannerheimintie 118",270,"Helsinki","Laakso",NA,"Ruokakaupat","Mannerheimintie 118,Helsinki","60.192134","24.9096682"
7438,"M-Market","Kauppalantie 26",320,"Helsinki","Etelä-Haaga",NA,"Ruokakaupat","Kauppalantie 26,Helsinki","60.2128894","24.8981207"
7489,"M-Market","Vantaanrinne 14",1730,"Vantaa","Piispankylä",NA,"Ruokakaupat","Vantaanrinne 14,Vantaa","60.30132","24.8563145"
7501,"Madonna","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
7507,"Make Your Mark Garage / Gallery","Kaasutehtaankatu 1",540,"Helsinki","Sörnäinen",NA,"Muut","Kaasutehtaankatu 1,Helsinki","60.18623965","24.9737002347739"
7508,"Mäkelänrinteen Uintikeskus","Mäkelänkatu 49",550,"Helsinki","Vallila",NA,"Uimahallit","Mäkelänkatu 49,Helsinki","60.2008527","24.9451369"
7510,"Makuuni Oy","Valakuja 10",2770,"Espoo","Espoon keskus",NA,"Videovuokraamot","Valakuja 10,Espoo","60.2036614","24.6582779"
7511,"Makuuni Oy","Puolikkotie 8",2230,"Espoo","Matinkylä",NA,"Videovuokraamot","Puolikkotie 8,Espoo","60.1635511","24.7402075"
7512,"Makuuni Oy","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"Videovuokraamot","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
7515,"Makuuni Oy","Fredrikinkatu 48",100,"Helsinki","Kamppi",NA,"Videovuokraamot","Fredrikinkatu 48,Helsinki","60.1694637","24.9294246"
7516,"Makuuni Oy","Mechelininkatu 51",250,"Helsinki","Taka-Töölö",NA,"Videovuokraamot","Mechelininkatu 51,Helsinki","60.1848025","24.9164715"
7517,"Makuuni Oy","Kirkonkyläntie 5",700,"Helsinki","Ylä-Malmi",NA,"Videovuokraamot","Kirkonkyläntie 5,Helsinki","60.2512527","25.008269"
7518,"Makuuni Oy","Vuotie 45",980,"Helsinki","Keski-Vuosaari",NA,"Videovuokraamot","Vuotie 45,Helsinki","60.2070072","25.1456118"
7519,"Makuuni Oy","Munkkiniemen Puistotie 16",330,"Helsinki","Vanha Munkkiniemi",NA,"Videovuokraamot","Munkkiniemen Puistotie 16,Helsinki","60.1973812","24.8785343"
7520,"Makuuni Oy","Aamuruskontie 2",750,"Helsinki","Tapulikaupunki",NA,"Videovuokraamot","Aamuruskontie 2,Helsinki","60.2840227","25.0290978"
7521,"Makuuni Oy","Unioninkatu 39",170,"Helsinki","Kluuvi",NA,"Videovuokraamot","Unioninkatu 39,Helsinki","60.1742856","24.9507968"
7522,"Makuuni Oy","Iso Roobertinkatu 21",120,"Helsinki","Punavuori",NA,"Videovuokraamot","Iso Roobertinkatu 21,Helsinki","60.1630411","24.9405585"
7523,"Makuuni Oy","Ratapihantie 6",520,"Helsinki","Keski-Pasila",NA,"Videovuokraamot","Ratapihantie 6,Helsinki","60.1985716","24.9343517"
7532,"Makuuni Oy","Kauniaistentie 7",2700,"Kauniainen","Kauniainen",NA,"Videovuokraamot","Kauniaistentie 7,Kauniainen","60.2097836","24.729884"
7560,"Makuuni Oy","Säätökuja 2 B 6",1510,"Vantaa","Tammisto",NA,"Videovuokraamot","Säätökuja 2 B 6,Vantaa","60.2742936","24.9701238"
7562,"Malmin kirjasto","Ala-Malmin tori 1",99,"Helsinki","Ala-Malmi",NA,"Kirjastot","Ala-Malmin tori 1,Helsinki","60.25050425","25.0144504947931"
7563,"Malmin Korupaja Oy","Markkinatie 6",700,"Helsinki","Ylä-Malmi",NA,"Koru- Ja kelloliikkeet","Markkinatie 6,Helsinki","60.2513594","25.005657443001"
7564,"Malmin Uimahalli","Pekanraitti 14",700,"Helsinki","Ala-Malmi",NA,"Uimahallit","Pekanraitti 14,Helsinki","60.2510885","25.0163478434873"
7565,"Malminkartanon kirjasto","Puustellintie 6",410,"Helsinki","Malminkartano",NA,"Kirjastot","Puustellintie 6,Helsinki","60.2461582","24.8600455"
7566,"Malminkartanon sivuapteekki","Malminkartanonaukio 4",410,"Helsinki","Malminkartano",NA,"Apteekit","Malminkartanonaukio 4,Helsinki","60.2473329","24.8618493"
7567,"Manala","Museokatu 10",100,"Helsinki","Etu-Töölö",NA,"Ravintolat","Museokatu 10,Helsinki","60.1740595","24.9315706"
7568,"Mango","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
7569,"Manhattan","Mannerheimintie 20 A",100,"Helsinki","Kluuvi",NA,"Ravintolat","Mannerheimintie 20 A,Helsinki","60.1916307","24.912036"
7576,"Marimekko","Kulttuuriaukio",2100,"Espoo","Tapiola",NA,"Sisustusliikkeet","Kulttuuriaukio,Espoo","60.1775747","24.8031425"
7577,"Marimekko","Leppävaarankatu 3-9",2600,"Espoo","Etelä-Leppävaara",NA,"Sisustusliikkeet","Leppävaarankatu 3-9,Espoo","60.2188216","24.8128941"
7578,"Marimekko","Piispansilta 11",2230,"Espoo","Matinkylä",NA,"Sisustusliikkeet","Piispansilta 11,Espoo","60.1620733","24.7375304"
7580,"Marimekko","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Sisustusliikkeet","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
7581,"Marimekko","Pohjoisesplanadi 33",100,"Helsinki","Kluuvi",NA,"Sisustusliikkeet","Pohjoisesplanadi 33,Helsinki","60.1678532","24.9460642"
7582,"Marimekko","Aleksanterinkatu 50",100,"Helsinki","Kluuvi",NA,"Sisustusliikkeet","Aleksanterinkatu 50,Helsinki","60.1687294","24.9434411"
7583,"Marimekko","Kirvesmiehenkatu 7",880,"Helsinki","Herttoniemi",NA,"Sisustusliikkeet","Kirvesmiehenkatu 7,Helsinki","60.1954128","25.0413688"
7584,"Marimekko","Hämeentie 1 A",530,"Helsinki","Siltasaari",NA,"Sisustusliikkeet","Hämeentie 1 A,Helsinki","60.2149841","24.9804753"
7585,"Marimekko","Mikonkatu 2 D",100,"Helsinki","Kaartinkaupunki",NA,"Sisustusliikkeet","Mikonkatu 2 D,Helsinki","60.1679507","24.9454308"
7586,"Marimekko","Itäkatu 7",930,"Helsinki","Itäkeskus",NA,"Sisustusliikkeet","Itäkatu 7,Helsinki","60.2104564","25.0810679"
7615,"Marimekko","Helsinki-Vantaan Lentoasema",1530,"Vantaa","Lentokenttä",NA,"Sisustusliikkeet","Helsinki-Vantaan Lentoasema,Vantaa","60.3189332","24.9682958"
7616,"Marimekko","Vantaanportinkatu 3",1510,"Vantaa","Pakkala",NA,"Sisustusliikkeet","Vantaanportinkatu 3,Vantaa","60.2925143","24.9619895"
7619,"Marinea (Helsingin Venevaruste Oy)","Sörnäisten Rantatie 29",500,"Helsinki","Sörnäinen",NA,"","Sörnäisten Rantatie 29,Helsinki","60.186655","24.9681224"
7620,"MaritimShops","Veneentekijäntie 1",210,"Helsinki","Lauttasaari",NA,"","Veneentekijäntie 1,Helsinki","60.1490833","24.888652"
7622,"Marlboro Classics","Urho Kekkosen katu 1",100,"Helsinki","Kamppi",NA,"Vaatekaupat","Urho Kekkosen katu 1,Helsinki","60.1694465","24.932871"
7624,"Martinlaakson apteekki","Kivivuorentie 4",1620,"Vantaa","Martinlaakso",NA,"Apteekit","Kivivuorentie 4,Vantaa","60.2781065","24.8539452"
7630,"Masku","Portti 1-5",2270,"Espoo","Eestinmalmi",NA,"Sisustusliikkeet","Portti 1-5,Espoo","60.1642627","24.7043169"
